action,blood glucose,reward,meal,risk,info
0,88.70352,-15.618186967654362,0.0,2.1593480079359404,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 150.66535974,
       190.09779112,   5.71793259,  66.74755952, 156.78459237,
       124.79519953,   4.05323761,  40.25606466, 152.82787024,
       160.92521215]), 'time': datetime.datetime(2025, 1, 1, 8, 45), 'bg': 87.63619711899682, 'lbgi': 2.1593480079359404, 'hbgi': 0.0, 'risk': 2.1593480079359404}"
0,89.28516,-15.251626678948494,0.0,2.3654446653145587,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 149.56247169,
       189.07028988,   5.57699806,  63.0258818 , 156.67139225,
       125.40496017,   3.95439589,  37.90036215, 149.35749765,
       159.09360827]), 'time': datetime.datetime(2025, 1, 1, 8, 48), 'bg': 86.61831919240713, 'lbgi': 2.3654446653145587, 'hbgi': 0.0, 'risk': 2.3654446653145587}"
0,90.35504,-14.637198149220414,0.0,2.5674263661600167,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 148.58942552,
       188.24451992,   5.43746271,  59.29975444, 156.48882613,
       126.00025068,   3.85644632,  35.68251052, 145.89668751,
       157.39649756]), 'time': datetime.datetime(2025, 1, 1, 8, 51), 'bg': 85.67352231453565, 'lbgi': 2.5674263661600167, 'hbgi': 0.0, 'risk': 2.5674263661600167}"
0,91.98118,-13.750168269700175,0.0,2.7633009333889715,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 147.74285536,
       187.61416498,   5.29948682,  55.57726504, 156.23897373,
       126.58004286,   3.75950968,  33.59444303, 142.45172293,
       155.83280133]), 'time': datetime.datetime(2025, 1, 1, 8, 54), 'bg': 84.80130165955674, 'lbgi': 2.7633009333889715, 'hbgi': 0.0, 'risk': 2.7633009333889715}"
0,94.195755,-12.590365483578235,0.0,2.951213360997645,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 147.0193822 ,
       187.17308104,   5.1632127 ,  51.86575687, 155.92395212,
       127.14336819,   3.66369355,  31.62856498, 139.0282774 ,
       154.40105278]), 'time': datetime.datetime(2025, 1, 1, 8, 57), 'bg': 84.00092901535105, 'lbgi': 2.951213360997645, 'hbgi': 0.0, 'risk': 2.951213360997645}"
0,96.81736,-11.2799860054789,0.0,3.1294631795880825,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 146.41564567,
       186.91532056,   5.0287661 ,  48.17188092, 155.54590627,
       127.68931739,   3.56909333,  29.77772609, 135.631459  ,
       153.09946319]), 'time': datetime.datetime(2025, 1, 1, 9, 0), 'bg': 83.27148985209757, 'lbgi': 3.1294631795880825, 'hbgi': 0.0, 'risk': 3.1294631795880825}"
0,99.344284,-10.082875734046896,0.0,3.296517886530706,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 145.9283301 ,
       186.83515007,   4.89625743,  44.50164485, 155.10700035,
       128.21703964,   3.47579312,  28.0351945 , 132.26585175,
       151.92598186]), 'time': datetime.datetime(2025, 1, 1, 9, 3), 'bg': 82.61191694729301, 'lbgi': 3.296517886530706, 'hbgi': 0.0, 'risk': 3.296517886530706}"
0,101.20354,7.1479690740606,0.0,3.451022597105935,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 145.55418548,
       186.92706215,   4.76578295,  40.86045896, 154.60940983,
       128.72574184,   3.38386662,  26.3946323 , 128.93555426,
       150.87834976]), 'time': datetime.datetime(2025, 1, 1, 9, 6), 'bg': 82.02102063155054, 'lbgi': 3.451022597105935, 'hbgi': 0.0, 'risk': 3.451022597105935}"
0,101.822044,7.043439856244768,0.0,3.591806141952789,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 145.2900439 ,
       187.18578256,   4.63742588,  37.25317922, 154.0553144 ,
       129.21468758,   3.29337794,  24.85007243, 125.64421575,
       149.95414738]), 'time': datetime.datetime(2025, 1, 1, 9, 9), 'bg': 81.49751576841807, 'lbgi': 3.591806141952789, 'hbgi': 0.0, 'risk': 3.591806141952789}"
0,100.70871,6.919754242001345,0.0,3.7178838897100803,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 145.13283208,
       187.60627335,   4.51125742,  33.68414772, 153.44689143,
       129.68319613,   3.2043823 ,  23.39589705, 122.39506984,
       149.15083682]), 'time': datetime.datetime(2025, 1, 1, 9, 12), 'bg': 81.04004561836577, 'lbgi': 3.7178838897100803, 'hbgi': 0.0, 'risk': 3.7178838897100803}"
0,97.864876,-11.315819430393354,0.0,3.8284576122332616,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 145.07958056,
       188.1837327 ,   4.38733771,  30.15723041, 152.78631017,
       130.13064127,   3.11692678,  22.02681704, 119.19096593,
       148.46579864]), 'time': datetime.datetime(2025, 1, 1, 9, 15), 'bg': 80.64720276371577, 'lbgi': 3.8284576122332616, 'hbgi': 0.0, 'risk': 3.8284576122332616}"
0,94.03055,-13.425621240071859,0.0,3.9229127341058962,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 145.12742994,
       188.91359192,   4.26571669,  26.67585256, 152.07572649,
       130.55645   ,   3.03105094,  20.73785279, 116.03439866,
       147.8963638 ]), 'time': datetime.datetime(2025, 1, 1, 9, 18), 'bg': 80.31754728918767, 'lbgi': 3.9229127341058962, 'hbgi': 0.0, 'risk': 3.9229127341058962}"
0,90.10986,-15.535802317226311,0.0,4.000813319664059,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 145.2736347 ,
       189.79151028,   4.14643499,  23.24303187, 151.31727815,
       130.96010128,   2.94678745,  19.52431608, 112.92753525,
       147.43984095]), 'time': datetime.datetime(2025, 1, 1, 9, 21), 'bg': 80.04962242333303, 'lbgi': 4.000813319664059, 'hbgi': 0.0, 'risk': 4.000813319664059}"
0,87.00697,-17.07588538170542,0.0,4.061895151029235,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 145.5155649 ,
       190.81336815,   4.02952465,  19.86140943, 150.51308059,
       131.34112461,   2.86416264,  18.38179306, 109.87224112,
       147.09353964]), 'time': datetime.datetime(2025, 1, 1, 9, 24), 'bg': 79.84196785072113, 'lbgi': 4.061895151029235, 'hbgi': 0.0, 'risk': 4.061895151029235}"
0,85.532616,-17.546780931087106,0.0,4.106057241493663,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 145.85070619,
       191.97525871,   3.91500987,  16.53327864, 149.66522316,
       131.69909861,   2.78319702,  17.30612815, 106.87010373,
       146.85478974]), 'time': datetime.datetime(2025, 1, 1, 9, 27), 'bg': 79.69313090446491, 'lbgi': 4.106057241493663, 'hbgi': 0.0, 'risk': 4.106057241493663}"
0,85.93717,-16.942972820942238,0.0,4.133352111873871,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 146.27665844,
       193.27347869,   3.80290766,  13.26061231, 148.77576581,
       132.03364958,   2.70390581,  16.29340895, 103.92245478,
       146.72095741]), 'time': datetime.datetime(2025, 1, 1, 9, 30), 'bg': 79.60167584455526, 'lbgi': 4.133352111873871, 'hbgi': 0.0, 'risk': 4.133352111873871}"
0,87.63047,-15.835230824790784,0.0,4.143975134967372,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 146.79113314,
       194.70451836,   3.6932285 ,  10.04508783, 147.84673613,
       132.34444995,   2.62629934,  15.33995201, 101.03039098,
       146.68945806]), 'time': datetime.datetime(2025, 1, 1, 9, 33), 'bg': 79.56619142038983, 'lbgi': 4.143975134967372, 'hbgi': 0.0, 'risk': 4.143975134967372}"
0,89.83557,-14.674791333748846,0.0,4.138253226722551,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 147.39194997,
       196.26505107,   3.58597687,   6.88811079, 146.88012679,
       132.6312168 ,   2.55038352,  14.44228941,  98.19479335,
       146.75776661]), 'time': datetime.datetime(2025, 1, 1, 9, 36), 'bg': 79.58529690660063, 'lbgi': 4.138253226722551, 'hbgi': 0.0, 'risk': 4.138253226722551}"
0,91.77558,-13.795820363344168,0.0,4.1166331337175786,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 148.07703263,
       197.95192253,   3.48115183,   3.79083689, 145.8778933 ,
       132.8937103 ,   2.47616022,  13.59715619,  95.41634516,
       146.92342538]), 'time': datetime.datetime(2025, 1, 1, 9, 39), 'bg': 79.65764679045036, 'lbgi': 4.1166331337175786, 'hbgi': 0.0, 'risk': 4.1166331337175786}"
0,92.74015,-13.486521206820688,0.0,4.07966953637981,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 148.84440415,
       199.76213992,   3.37874749,   0.75419248, 144.84195205,
       133.13173216,   2.40362764,  12.80147844,  92.69554871,
       147.18404982]), 'time': datetime.datetime(2025, 1, 1, 9, 42), 'bg': 79.78193427722333, 'lbgi': 4.07966953637981, 'hbgi': 0.0, 'risk': 4.07966953637981}"
0,92.418045,-13.837864517767287,0.0,4.028013157196205,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 149.69218187,
       201.69286115,   3.27875351,  -2.22110636, 143.77417871,
       133.34512407,   2.33278063,  12.05236212,  90.03274089,
       147.53733257]), 'time': datetime.datetime(2025, 1, 1, 9, 45), 'bg': 79.95689376762876, 'lbgi': 4.028013157196205, 'hbgi': 0.0, 'risk': 4.028013157196205}"
0,91.09672,-14.6545508626502,0.0,3.962399033864486,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 150.61857205,
       203.74138417,   3.1811555 ,  -5.13453606, 142.67640679,
       133.53376617,   2.26361103,  11.34708256,  87.42810768,
       147.98104585]), 'time': datetime.datetime(2025, 1, 1, 9, 48), 'bg': 80.18130244862563, 'lbgi': 3.962399033864486, 'hbgi': 0.0, 'risk': 3.962399033864486}"
0,89.196686,-15.724323726278415,0.0,3.883635089606947,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 151.6218645 ,
       205.9051366 ,   3.08593544,  -7.98574899, 141.55042651,
       133.69757544,   2.19610798,  10.68307451,  84.88169761,
       148.51304256]), 'time': datetime.datetime(2025, 1, 1, 9, 51), 'bg': 80.4539811265534, 'lbgi': 3.883635089606947, 'hbgi': 0.0, 'risk': 3.883635089606947}"
0,87.1385,-16.823680954256044,0.0,3.7925911071964826,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 152.70042703,
       208.18166565,   2.99307204, -10.77455804, 140.39798389,
       133.83650425,   2.13025815,  10.05792285,  82.39343427,
       149.13125632]), 'time': datetime.datetime(2025, 1, 1, 9, 54), 'bg': 80.77379441923716, 'lbgi': 3.7925911071964826, 'hbgi': 0.0, 'risk': 3.7925911071964826}"
0,85.31755,-17.728832688841266,0.0,3.6901881899461006,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 153.85270002,
       210.56862843,   2.90254109, -13.50092232, 139.22077998,
       133.95053876,   2.066046  ,   9.46935379,  79.96312795,
       149.8337005 ]), 'time': datetime.datetime(2025, 1, 1, 9, 57), 'bg': 81.13965041199192, 'lbgi': 3.6901881899461006, 'hbgi': 0.0, 'risk': 3.6901881899461006}"
0,83.97803,-18.321433438742574,0.0,3.5773887721488684,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 155.07719096,
       213.06378267,   2.81431578, -16.16493381, 138.02047033,
       134.03969742,   2.00345406,   8.91522659,  77.59048645,
       150.61846656]), 'time': datetime.datetime(2025, 1, 1, 10, 0), 'bg': 81.55049987130182, 'lbgi': 3.5773887721488684, 'hbgi': 0.0, 'risk': 3.5773887721488684}"
0,83.13725,-18.637672133758002,0.0,3.4551872232672176,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 156.37246927,
       215.66497793,   2.72836698, -18.76680501, 136.7986646 ,
       134.10402952,   1.94246309,   8.39352577,  75.27512507,
       151.48372171]), 'time': datetime.datetime(2025, 1, 1, 10, 3), 'bg': 82.00533509947314, 'lbgi': 3.4551872232672176, 'hbgi': 0.0, 'risk': 3.4551872232672176}"
0,82.76218,-18.713868812510086,0.0,3.3246010745051002,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 157.73716116,
       218.37014723,   2.64466353, -21.30685743, 135.55692635,
       134.1436137 ,   1.8830523 ,   7.90235382,  73.01657589,
       152.42770616]), 'time': datetime.datetime(2025, 1, 1, 10, 6), 'bg': 82.50318850380626, 'lbgi': 3.3246010745051002, 'hbgi': 0.0, 'risk': 3.3246010745051002}"
0,82.81979,-18.575397975958595,0.0,3.186662883127522,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 159.16994474,
       221.17729921,   2.5631725 , -23.78551092, 134.29677291,
       134.1585565 ,   1.82519956,   7.43992425,  70.81429642,
       153.44872992]), 'time': datetime.datetime(2025, 1, 1, 10, 9), 'bg': 83.0431309448224, 'lbgi': 3.186662883127522, 'hbgi': 0.0, 'risk': 3.186662883127522}"
0,83.27843,-18.245263917606284,0.0,3.0424127388441935,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 160.66954544,
       224.08451078,   2.48385937, -26.20327382, 133.01967546,
       134.14899093,   1.76888153,   7.00455511,  68.66767752,
       154.5451694 ]), 'time': datetime.datetime(2025, 1, 1, 10, 12), 'bg': 83.62426991981852, 'lbgi': 3.0424127388441935, 'hbgi': 0.0, 'risk': 3.0424127388441935}"
0,84.11429,-17.73923523625925,0.0,2.8928914075412617,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 162.23473149,
       227.08992024,   2.40668831, -28.56073375, 131.7270591 ,
       134.11507515,   1.71407384,   6.59466288,  66.57605083,
       155.71546375]), 'time': datetime.datetime(2025, 1, 1, 10, 15), 'bg': 84.24574763049581, 'lbgi': 2.8928914075412617, 'hbgi': 0.0, 'risk': 2.8928914075412617}"
0,85.31535,-17.064961095020724,0.0,2.7391341004084184,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 163.86430982,
       230.19172092,   2.33162234, -30.85854914, 130.4203032 ,
       134.05699104,   1.66075124,   6.2087567 ,  64.53869552,
       156.95811117]), 'time': datetime.datetime(2025, 1, 1, 10, 18), 'bg': 84.90673897658881, 'lbgi': 2.7391341004084184, 'hbgi': 0.0, 'risk': 2.7391341004084184}"
0,86.87223,-16.230061913833644,0.0,2.5821648508397743,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 165.55712216,
       233.38815528,   2.25862353, -33.09744135, 129.10074164,
       133.9749429 ,   1.60888772,   5.84543297,  62.55484469,
       158.27166513]), 'time': datetime.datetime(2025, 1, 1, 10, 21), 'bg': 85.60644951127831, 'lbgi': 2.5821648508397743, 'hbgi': 0.0, 'risk': 2.5821648508397743}"
0,88.77558,-15.241633727171996,0.0,2.422991477171962,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 167.31204137,
       236.67750947,   2.18765313, -35.27818745, 127.7696633 ,
       133.86915619,   1.55845663,   5.5033702 ,  60.62369111,
       159.65473055]), 'time': datetime.datetime(2025, 1, 1, 10, 24), 'bg': 86.344113388667, 'lbgi': 2.422991477171962, 'hbgi': 0.0, 'risk': 2.422991477171962}"
0,91.01189,-14.10837746566646,0.0,2.2626011061512394,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 169.12796805,
       240.0581084 ,   2.11867177, -37.40161344, 126.42831251,
       133.73987624,   1.50943083,   5.18132423,  58.74439262,
       161.10596007]), 'time': datetime.datetime(2025, 1, 1, 10, 27), 'bg': 87.11899132868463, 'lbgi': 2.2626011061512394, 'hbgi': 0.0, 'risk': 2.2626011061512394}"
0,93.54248,-12.852837048203847,0.0,2.101956229808852,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 171.00382747,
       243.52831115,   2.05163958, -39.46858809, 125.07788964,
       133.587367  ,   1.46178272,   4.87812374,  56.91607708,
       162.62405047]), 'time': datetime.datetime(2025, 1, 1, 10, 30), 'bg': 87.93036862043066, 'lbgi': 2.101956229808852, 'hbgi': 0.0, 'risk': 2.101956229808852}"
0,96.29098,-11.513708666088675,0.0,1.9419912669963038,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 172.93856665,
       247.08650689,   1.98651631, -41.48001723, 123.71955169,
       133.41190992,   1.41548443,   4.59266593,  55.13784695,
       164.20773903]), 'time': datetime.datetime(2025, 1, 1, 10, 33), 'bg': 88.77755318110871, 'lbgi': 1.9419912669963038, 'hbgi': 0.0, 'risk': 1.9419912669963038}"
0,99.17262,-10.126015953360481,0.0,1.7836096000441621,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 174.93115179,
       250.73111117,   1.92326145, -43.43683842, 122.354413  ,
       133.21380274,   1.37050783,   4.32391252,  53.40878342,
       165.8558002 ]), 'time': datetime.datetime(2025, 1, 1, 10, 36), 'bg': 89.65987368431686, 'lbgi': 1.7836096000441621, 'hbgi': 0.0, 'risk': 1.7836096000441621}"
0,102.102684,7.2252021089870455,0.0,1.6276810567278432,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([  0.        ,   0.        ,   0.        , 176.98056583,
       254.46056259,   1.86183435, -45.34001616, 120.98354592,
       132.99335838,   1.32682463,   4.070886  ,  51.72795033,
       167.5670423 ]), 'time': datetime.datetime(2025, 1, 1, 10, 39), 'bg': 90.57667776848834, 'lbgi': 1.6276810567278432, 'hbgi': 0.0, 'risk': 1.6276810567278432}"
